u,g,r,i,z,redshift
25.42974,21.55044,20.03142,18.86012,18.07475,0.6388811
24.50304,21.81063,19.94911,18.775,18.22567,0.5789066
22.49322,21.92611,20.46967,19.55833,19.18468,0.5316562
21.58401,21.48383,19.92154,19.09751,18.73571,0.4809726
22.8965,20.47723,19.00645,18.29839,17.85844,0.0001826924
22.36618,21.40462,21.31241,21.32627,21.24528,2.712092
23.50903,21.01112,19.20724,18.56013,18.24735,0.3147413
21.76578,21.29735,21.05306,21.09505,21.00717,1.315261
19.753,19.60289,19.53361,19.29203,19.34833,1.865058
16.39774,15.15355,15.31701,15.43625,15.50227,-0.000808003
25.13893,23.30077,21.8002,20.53277,19.97654,0.6948099
21.72239,21.56732,19.88853,18.8315,18.16042,0.000343512
25.28039,22.92508,20.82368,19.62236,19.07682,0.6121705
23.46561,21.63791,20.09409,19.25741,18.9488,0.4746304
24.07214,21.97216,20.18819,19.4005,18.85586,0.4882914
24.00454,21.9607,20.14548,19.11305,18.64605,0.5555232
22.61589,20.74149,20.34742,20.30694,20.15214,-0.0007545581
19.61501,17.9954,17.15667,16.66263,16.31124,0.06616094
21.88865,21.77025,21.5783,21.38599,21.00562,1.23481
25.35754,22.10417,21.27233,21.21602,21.05148,-0.0004883522
22.89984,21.26891,20.95623,20.76686,20.53403,2.747981
20.40202,18.45218,17.35512,16.90126,16.5396,0.139893
19.59552,17.67382,16.71008,16.29012,15.92765,0.09426569
20.6248,18.68914,17.80618,17.38161,17.07715,0.06727445
24.05494,22.0774,20.60992,19.6165,19.15245,0.614953
23.85185,21.63056,19.99076,19.17757,18.73957,0.4633625
19.94733,18.19071,17.22455,16.67284,16.30093,0.1319716
19.59277,17.64716,16.65267,16.23723,15.89624,0.1067849
23.51895,22.75172,20.94988,19.93428,19.40848,0.5481089
24.61494,24.47108,22.28612,20.84634,19.98668,1.076575
20.84546,19.07143,18.13459,17.7319,17.35361,0.09542216
21.94016,21.33702,20.64384,19.7783,19.28483,0.7955533
22.85913,22.90596,21.19869,20.17896,19.6522,0.5538619
22.85699,23.10035,22.06268,22.11979,20.52648,0.6949766
26.27417,24.74347,22.6861,21.33919,19.96705,0.0001603984
22.92708,22.45292,22.13631,21.37982,20.78085,0.7515543
20.11272,18.61259,17.65627,17.20734,16.88632,0.1198742
22.4193,22.16366,21.80331,21.47919,21.48272,1.217295
18.44328,17.54325,17.34283,17.22558,17.14675,0.02803886
22.00997,21.33755,21.48595,21.86764,22.80042,0.008982675
23.1251,22.27918,21.72396,20.8839,20.22109,0.8704386
24.59441,21.32073,19.43598,18.85512,18.48519,0.4158715
21.65171,21.6082,21.34705,21.01644,20.83994,1.516328
22.60891,21.94235,21.74929,21.5328,20.83161,1.456203
26.06767,22.27738,20.48181,19.3987,18.92572,0.5509707
19.94672,18.25273,17.56863,17.30557,17.15267,6.720394e-05
26.1444,26.29672,22.39533,20.78503,19.87193,0.7854264
18.30367,16.9001,16.38467,16.23122,16.16342,4.863969e-05
23.23781,22.02707,21.43949,20.83147,20.36385,0.7889702
25.71361,22.90183,21.60372,20.42035,19.58706,4.155971e-05
21.32283,19.77136,18.18771,17.58533,17.20361,0.2701554
21.44612,19.7372,19.35239,19.13754,19.0112,-0.0001835696
20.90021,18.88807,17.82617,17.40581,17.04395,0.1368079
19.13875,17.61815,16.80646,16.37504,16.10048,0.07815762
22.76149,21.46265,21.21798,20.97314,20.77771,1.41909
25.04474,23.35633,21.24764,20.23262,19.50313,0.5812016
19.87389,18.89917,18.51137,18.37907,18.31718,0.0005772813
24.21947,20.68364,18.79675,18.10234,17.70087,0.3908157
22.50071,19.53456,18.00185,17.44292,17.0765,0.2777047
25.28248,24.91152,21.39935,20.17923,19.33808,0.802173
24.20226,22.60317,20.84801,19.80083,19.24989,0.518692
20.01431,18.0431,16.87002,16.40474,16.02421,0.1524847
24.19405,21.14845,19.43867,18.71489,18.28537,0.2902895
22.60424,21.50735,20.4321,20.08898,20.4268,-4.12927e-05
16.46815,14.75761,14.02012,13.64827,13.38015,0.01406611
24.69062,23.12481,20.90536,21.37651,19.98355,0.4460611
21.85273,21.20892,21.03169,21.12796,21.12445,2.625176
24.64557,22.35964,21.70271,20.47088,19.72203,0.7915368
21.83931,21.71976,21.17234,21.04132,21.01801,1.472306
23.47652,20.81481,18.88579,18.29256,17.84762,0.3533493
25.50023,22.35858,21.04176,19.74845,19.21338,0.7185283
18.15852,16.23965,15.51441,15.25317,15.12913,0.000214012
20.03189,18.70445,17.81903,17.34449,17.01106,0.1496619
18.00773,16.64261,16.16109,16.01639,15.94899,-0.000184341
23.24444,22.70831,21.14878,20.1249,19.24655,0.6492307
25.1178,21.52999,19.86671,19.00521,18.59293,0.5097597
20.97036,20.30314,20.06663,20.23149,19.99547,-0.0004567945
22.11756,21.60681,21.31569,21.5037,21.52017,1.173468
22.22369,21.69259,21.36047,21.18759,21.01308,0.2025103
20.45144,18.68002,17.77543,17.39895,17.06387,0.09758585
25.38058,22.84638,20.82779,19.92401,19.35665,0.5215816
24.14437,21.35035,19.69309,18.64666,18.11592,0.0001185023
22.42072,21.88556,21.11476,19.83921,19.52078,0.6991099
22.26586,21.663,21.99043,21.55954,21.46657,1.814615
23.55597,22.2184,20.92964,19.98744,19.42456,0.6502261
25.29778,22.45938,20.58473,19.64025,19.23415,0.4893811
21.23698,20.98466,20.88623,20.51673,20.24039,0.7239462
25.56171,21.51259,19.63504,18.97137,18.63219,0.3625278
25.01821,22.69428,21.36318,19.40391,18.37243,2.830611e-06
23.71772,21.29623,19.76936,18.73822,18.22042,0.5268233
23.61172,22.33819,20.65617,19.64471,19.19123,0.5165445
19.98052,18.90312,18.50135,18.38375,18.37052,-0.0004547544
22.58335,21.23525,19.53698,18.76153,18.3805,0.4196258
22.91551,21.98527,21.73064,21.8669,22.17887,1.804059
22.6863,20.15719,18.61603,18.03269,17.77823,0.2686034
21.80219,19.5976,18.12716,17.54903,17.19131,0.2686896
27.24497,23.01625,22.02718,20.63678,19.41229,0.9305703
17.61817,16.28063,15.74938,15.56705,15.4754,-0.0001038864
26.32251,20.66261,19.05239,18.35697,17.92032,0.275498
25.57104,21.18295,19.8604,18.77439,18.25879,0.5156182
23.18676,21.06266,19.30135,18.54916,18.06806,0.4101864
26.75338,24.66773,22.63416,20.69434,20.4477,0.8477019
24.79372,26.3168,15.93126,14.02122,23.06144,0.0001705208
23.69372,21.16272,20.62492,20.48775,20.46815,6.669734
17.15319,15.73973,15.37877,15.16976,15.10264,-5.989868e-05
23.35156,23.0594,22.2878,21.48384,20.90593,0.7917021
19.00563,17.94561,17.46259,17.14838,17.00256,0.102439
18.81016,18.70766,18.69223,18.68359,18.67927,1.412308
23.76393,22.69431,21.21083,20.05596,19.27892,0.6998532
22.97149,22.78449,21.96431,21.97701,21.25676,0.001490069
21.9939,22.64036,21.47327,20.32128,19.22316,1.264967
21.28505,20.81199,20.41022,20.07335,19.97887,1.810753
23.50935,25.3205,21.55203,20.40554,19.41913,0.8180572
20.01557,19.18824,18.89087,18.83664,18.83454,-8.54941e-05
20.5279,18.77741,18.06645,17.77547,17.65661,-0.0001002403
21.96019,21.23245,21.17438,20.99247,20.69059,1.749607
21.61185,20.3688,18.7804,18.15032,17.72386,0.3090956
25.74,21.4688,20.91817,20.74154,20.52108,3.311868
20.6779,20.12552,19.61475,18.94518,18.81711,0.2368824
23.80673,21.23714,19.76871,18.98962,18.535,-2.949124e-06
19.87073,18.75078,17.82379,17.38618,17.13721,0.2252141
21.84113,21.05314,20.91519,20.78555,20.40248,2.317617
23.55211,21.33815,19.77483,18.9031,18.49954,0.5206902
20.49393,19.85233,19.67214,19.39291,19.15625,0.4556392
22.22003,20.69273,18.89259,18.32755,17.86939,0.3672329
20.08322,18.65678,18.03763,17.7841,17.63454,-0.000279288
24.98747,21.56,19.95983,18.53762,17.76056,-2.132018e-05
19.64071,18.48442,18.035,17.76245,17.73726,0.06252548
19.09914,17.30649,16.37032,15.90485,15.54301,0.08236889
23.80241,21.96304,20.76388,19.70201,19.23545,0.6048869
21.64949,18.91212,17.34021,16.47981,15.97896,0.0001854057
22.03835,21.02974,19.90093,18.99514,18.28805,-2.628744e-05
25.03454,20.96296,19.05218,18.37103,18.00382,0.3762685
21.89526,19.96976,18.68987,18.1863,17.7601,0.2861167
19.90038,18.95205,18.60614,18.51214,18.43888,-0.0005083236
25.8562,21.02936,19.63665,19.77362,19.67763,3.759389
19.51749,18.20075,17.70016,17.54399,17.47444,-0.000285441
22.38878,22.20741,21.68295,21.6178,21.68978,0.3643177
23.77725,22.39352,21.64751,21.44714,21.18601,0.406322
25.23809,23.30753,21.01012,19.96304,19.31324,0.5241855
21.59242,20.9664,20.92391,20.80236,20.43522,2.497794
22.05381,22.60218,20.85423,19.66821,19.58047,0.6667784
18.16722,17.03613,16.75328,16.65073,16.61115,4.682074e-05
23.5936,23.23277,21.83467,20.91836,19.87054,0.5593837
22.58173,20.09495,18.54059,17.97108,17.63074,0.3022768
22.92009,21.06744,20.11033,20.00239,19.6843,-0.000429981
18.60853,17.13098,16.53441,16.30608,16.19043,-0.0001898728
18.90505,17.93608,17.5792,17.44326,17.42015,-0.0003394427
25.33228,20.52242,18.79495,18.0895,17.64055,0.4089441
18.9754,17.21196,16.37798,16.01678,15.72305,0.05822391
21.65272,20.95674,20.91884,20.87061,20.50961,2.595352
20.59756,20.32067,20.08035,20.12549,20.07396,1.014658
21.00928,19.04834,17.72522,17.22342,16.88031,0.2180833
23.3135,20.8134,19.33599,18.39514,17.83494,-0.0002811248
19.7986,18.88633,18.65801,18.56268,18.55069,-0.001051125
20.6832,18.157,17.05211,16.59849,16.35663,4.786972e-05
22.57872,21.52051,21.25269,21.32218,20.89539,2.235235
24.06218,22.22334,20.63984,19.68841,19.29997,0.5667451
18.11495,16.39083,15.68772,15.4208,15.27002,-0.0001770237
22.57581,21.85383,20.19803,19.47307,19.14195,0.4135253
23.37956,21.44996,19.59721,18.95551,18.5627,0.4046653
26.47802,24.59941,22.49571,20.88017,19.88965,0.702852
20.73258,19.41722,19.15524,19.03223,19.0318,2.816917
20.04845,18.5817,18.00232,17.75429,17.64776,-8.528715e-05
20.25521,19.31806,18.93864,18.78564,18.7792,-0.0008827163
21.79397,20.50586,18.81359,18.2071,17.99324,0.3417844
22.68786,23.10117,22.1639,21.1187,21.2538,0.8093252
23.38654,22.39706,21.06582,18.871,17.77309,-0.0001454984
18.94387,18.06249,17.74022,17.61936,17.60329,0.0002969877
23.77836,21.39036,19.83579,18.98761,18.48936,-0.0001089763
22.77338,22.86469,21.86078,20.69256,19.7605,0.8252388
23.76665,21.67074,19.97185,19.07762,18.58672,0.4839414
22.08951,21.29609,20.24347,19.53568,19.16802,0.5170025
18.01992,16.54787,15.99908,15.83364,15.77021,-1.557649e-05
20.90424,19.57649,18.82901,18.39132,18.19314,0.1484485
18.8594,18.73437,18.36276,18.4229,18.42737,1.398325
20.11614,18.41446,17.49491,17.07705,16.72223,0.09764967
22.18568,23.21664,21.55996,20.55704,19.52986,6.318133
22.66183,21.63229,21.16013,20.25861,20.19602,0.6843733
23.17025,21.99117,20.55227,19.67117,19.33253,0.5559473
22.45974,22.87896,21.36136,20.23702,19.59101,0.5673867
26.16632,23.17316,21.38533,20.17996,19.3383,0.7303682
23.3173,19.74847,18.06369,17.47728,17.10786,0.3234776
19.00159,18.15997,17.30129,16.84645,16.57711,0.1605743
24.20627,21.99229,20.0566,19.04717,18.54004,0.5789605
20.83341,18.52234,17.49837,17.03714,16.63797,0.09757023
22.62175,21.80645,21.4994,21.31086,21.40937,0.9522053
23.19538,21.72806,21.55414,20.82766,20.63679,0.5819302
21.57194,20.55333,20.00404,19.60416,19.24736,3.070091
20.53435,18.20993,17.01195,16.49213,16.12007,9.633302e-06
21.10743,18.41636,16.91908,16.4,16.06928,0.231613
24.35242,22.92392,22.42977,21.30268,21.15524,0.8319071
20.64466,18.60783,17.39384,16.92296,16.55573,0.1540919
19.99319,18.06159,17.04408,16.59416,16.22154,0.1240706
22.40253,21.29134,21.01756,20.96296,21.40788,2.796177
26.56678,24.47309,21.90731,20.15854,19.39497,0.6788298
26.04883,22.0452,20.2472,19.44307,19.02743,0.5249
23.16895,22.04346,21.79766,21.71967,21.16499,2.16426
19.16037,17.3257,16.49369,16.1005,15.83151,0.07845364
24.20541,22.41434,20.62882,19.59824,19.1529,0.5225632
19.4607,17.54464,16.5884,16.12823,15.75476,0.1041845
23.32224,21.3215,20.95506,20.74652,21.23784,-0.00034075
23.87715,23.68597,21.73708,20.39529,19.61991,0.7210676
24.0162,22.56933,21.07136,19.09872,18.05542,9.772635e-05
22.87214,22.28743,22.40899,21.42771,20.96244,0.8799976
21.31016,18.86059,17.58939,17.06354,16.75481,5.163526e-05
19.65239,19.30748,19.07936,18.79896,18.75878,1.562088
23.32866,21.48304,19.89248,18.98702,18.52553,0.4898476
17.43839,16.11842,15.55538,15.32787,15.22003,-0.0006627655
22.91225,22.91118,22.10268,21.39417,21.24528,0.6778894
22.8775,22.00759,20.71499,19.7607,19.49101,0.6109462
26.3584,22.30386,20.80715,19.78205,19.39601,0.5309848
24.84801,22.90051,21.1727,20.15956,19.7701,0.4967975
21.30686,21.33531,21.07594,20.97412,21.54857,0.9354529
23.13073,21.90576,20.62376,19.61388,19.33399,0.5227523
26.82286,22.14454,20.72968,19.86401,19.05587,0.5307404
23.06823,21.95362,20.14858,19.12627,18.70488,0.5335685
19.82699,19.45795,19.4553,19.33235,19.45281,0.6438152
21.6315,21.19835,20.43767,19.7709,19.58623,0.5976027
19.20153,17.91961,17.33493,16.98111,16.87035,0.09031478
18.82528,17.34269,16.74439,16.49643,16.34745,-0.0001130087
18.94444,18.05881,17.79892,17.70589,17.68237,-0.001191957
22.79819,21.60306,19.93077,19.05878,18.67726,0.4813079
22.5008,22.25091,20.22337,19.26871,18.67386,0.5415739
18.29932,17.26979,17.11807,16.83807,16.74271,0.04955167
21.75982,21.9026,20.50325,19.64095,19.20117,0.5269257
22.36793,21.57771,20.9562,19.88385,19.58178,0.6407046
22.70283,22.43964,20.97019,20.01797,19.46399,0.5092918
26.03638,21.71799,20.00949,19.11183,18.50331,0.6230746
21.81122,20.97464,20.965,20.9392,20.58671,2.376214
22.76716,24.03245,21.91,21.19418,21.48149,0.8076392
21.76983,21.33836,21.23474,21.13868,22.06089,0.04820187
23.12732,22.86434,20.90436,19.61497,18.97312,0.7012597
21.00798,19.05785,18.36035,18.07965,17.94226,3.360328e-06
22.6843,22.01905,21.49395,20.75884,20.87544,0.8368583
22.76815,21.13517,20.52148,20.18975,20.01432,-0.0003824933
21.93521,20.74188,19.47168,18.88829,18.50378,0.44545
24.48742,23.19679,21.98051,20.37694,19.35362,-0.0001773137
21.06149,20.63321,20.61115,20.26658,20.28258,1.701754
18.94383,17.51661,16.96637,16.78178,16.67727,-0.0001235196
19.30717,17.69565,17.07962,16.82939,16.70532,-0.0002073474
26.53579,22.56078,20.96842,19.82919,19.52849,0.5984035
22.01129,21.06068,20.66549,20.58463,20.34285,-0.0002844914
21.80555,21.00235,21.10761,21.2363,21.16588,-0.001043518
22.20042,21.83217,21.89149,21.67888,22.75479,-0.0006571476
19.41098,18.18083,17.70431,17.43328,17.24054,0.05389032
23.5029,22.2326,20.67651,19.83706,19.49401,0.5097116
23.5988,21.81255,20.43437,19.55174,19.12369,0.490888
21.86822,19.78601,18.51709,17.94774,17.63366,-4.971643e-05
22.52164,19.22318,17.82781,17.14798,16.64722,0.1546752
23.63398,22.43082,21.15578,20.62377,20.45844,0.1578285
23.36677,22.91629,21.1402,20.06561,19.36416,0.5672023
17.27326,14.91593,14.0077,13.55022,13.17346,0.0568196
20.0749,18.61613,17.77863,17.34102,17.08135,0.1757867
21.72012,20.97325,20.73628,21.35231,20.33413,-0.0002485104
19.44808,19.39053,19.63965,19.84588,20.23973,1.345151
22.08622,21.83929,21.53445,21.36042,20.7571,1.07383
22.90288,21.30346,19.97951,19.40848,19.05705,0.3868618
22.65967,21.77557,20.35335,19.39692,18.76512,0.5823089
24.59888,22.8063,21.3462,20.24103,19.49925,0.6781367
17.99805,16.44503,15.887,15.69542,15.62545,-7.577519e-05
20.10619,18.43149,17.33375,16.86426,16.52137,0.1718481
20.91595,20.77877,20.53948,20.41829,20.22941,0.872597
20.62502,18.72166,17.91697,17.59033,17.43217,0.0001493723
21.96316,22.23608,20.38851,19.15157,18.58818,0.6179986
23.57229,21.94109,20.06863,19.20065,18.59107,1.837603
21.29585,21.39291,21.47859,21.28193,21.10723,1.779977
24.83638,22.66822,20.69488,19.77904,19.33511,0.4816176
23.64681,21.83758,20.51961,19.19733,18.84471,0.6957967
19.01018,17.12468,16.11316,15.70562,15.37875,0.1269305
22.21286,22.09137,21.9359,21.57677,21.49799,1.997164
23.40564,22.16517,20.54631,19.35562,18.83182,0.61017
24.61184,21.49169,19.95911,19.13452,18.69396,0.4613773
17.6083,16.58812,16.38152,16.31552,16.2499,0.002348079
20.5119,18.61046,17.61688,17.17936,16.84806,0.1147318
24.94297,22.04465,21.35782,20.82126,20.51502,-0.0007916435
22.3386,21.72673,20.71789,19.91542,19.53543,0.7372696
20.5468,19.19827,18.70134,18.49475,18.38814,-0.0002561964
25.56831,21.34443,19.56465,18.77186,18.23917,0.4356485
25.90576,23.78858,21.81655,20.70351,19.93279,0.6344007
20.26823,20.25616,20.14934,20.18512,20.02779,1.084429
22.64344,20.8764,20.22855,19.12836,18.21837,-8.171615e-05
21.03435,20.83033,21.00645,20.63073,20.64623,1.733601
23.79168,20.9865,19.10061,18.41703,17.93008,0.4163265
23.49835,23.9113,21.51554,20.45897,19.51989,0.911091
19.50154,17.56002,16.54011,16.07502,15.71268,0.1026005
23.26354,22.9493,21.07078,19.82964,19.24818,0.6382765
20.53287,18.68572,17.76993,17.36247,17.07001,0.06673749
19.71225,16.21321,14.68173,14.03796,13.56074,0.0001948011
23.38479,22.56368,21.27954,20.45301,19.86512,3.459934e-05
25.97433,20.97159,19.20664,18.64067,18.29355,0.3390906
23.24093,23.34279,22.16419,22.07964,21.58816,1.067334
23.95693,22.62439,21.66984,20.60607,19.89475,0.7001843
19.79184,18.81523,18.41093,18.23799,18.1677,-0.000221119
20.04475,19.06567,18.92811,18.93521,18.85483,-0.0002800032
22.51996,20.05796,18.56326,17.91006,17.43672,0.2266378
23.13551,22.65076,21.72036,21.36003,22.00076,0.3333322
21.48812,20.85642,20.67065,20.42372,19.92023,0.7151716
23.60833,23.10106,20.6344,19.52268,19.26835,0.6005839
22.19105,21.59418,20.82017,20.3988,19.80784,1.013388
21.47379,19.39145,17.94231,17.3821,17.01767,0.0
20.09139,18.28478,17.12161,16.67723,16.31936,0.1242353
20.95583,19.63329,18.23022,17.58756,17.22798,0.2395026
24.20686,21.3218,21.10888,20.86214,20.98633,6.320951e-05
19.69422,18.04386,17.04695,16.57173,16.21725,0.1337737
23.24133,22.38506,22.46256,22.46844,21.57347,2.634214
23.48708,21.88343,20.21218,19.20422,18.74226,0.5214588
21.55344,20.25012,20.13446,20.01562,19.92216,2.761883
22.02675,21.27995,20.18918,19.46768,19.10336,0.5308281
21.9212,19.57791,18.08179,16.79119,16.17785,6.336447e-05
20.87668,19.22592,17.57442,16.96933,16.60973,0.3421929
21.42234,19.23753,17.75301,17.24487,16.93334,0.2390244
24.19157,21.08766,19.2774,18.19973,17.7845,0.5820805
20.86293,19.42549,18.56019,18.15282,17.90043,0.2146444
25.23151,21.48566,21.27531,21.33504,21.11695,3.127849
26.8682,20.34937,18.60983,18.00192,17.61916,0.333027
20.93005,18.85378,17.53898,17.04869,16.70233,0.1997419
21.95225,22.03988,21.55581,21.43752,20.91806,1.103464
19.19808,18.22348,17.78998,17.44968,17.37156,0.1104215
21.05567,20.99392,20.61568,20.73361,21.17064,1.059387
19.97304,17.87971,16.7816,16.29434,15.92088,0.1581801
17.66456,15.78812,14.74463,14.19996,13.76397,0.02299061
23.15335,22.31671,21.69176,20.9274,20.76836,0.7114984
24.10548,22.941,21.17426,20.10404,19.44987,0.6857225
22.78878,22.22108,20.44227,19.59536,19.13758,0.4637564
20.83874,18.35426,16.94984,16.44394,16.08683,0.1930725
21.64447,21.40686,21.42314,21.16932,20.92745,1.620015
22.06957,21.97066,22.13842,21.51364,21.23968,1.545361
23.35857,22.98069,21.30063,20.1277,19.49831,0.5562409
21.62507,21.53939,21.47223,21.34231,20.65801,1.533213
24.04689,21.41349,19.54811,18.86543,18.38707,0.3953269
19.5157,18.67205,18.4297,18.40851,18.42935,-0.0006474093
25.66349,24.49261,23.90102,20.9237,21.29195,0.791374
22.87177,22.40728,21.0696,20.03629,19.32046,0.7137243
25.36574,23.36245,21.45449,20.25379,19.69437,0.6219154
19.71539,17.82907,16.81305,16.33806,15.95725,0.1152541
21.82791,21.74206,21.34953,21.28172,21.15963,1.186311
26.36654,22.54432,20.59434,19.60582,19.03797,0.5549285
22.16095,21.47078,20.20638,19.25995,18.602,-2.608625e-05
19.42423,18.27615,18.0476,17.99546,17.95487,0.001018371
19.68784,17.70383,16.65066,16.19674,15.86113,0.1442287
22.82048,21.43489,19.50485,18.79633,18.54174,0.37655
22.20573,19.68084,17.83592,16.73551,15.94899,0.0002036197
19.81021,18.04501,17.15838,16.7525,16.427,0.130882
18.85602,17.45436,16.69579,16.24319,15.95419,0.07991479
18.89509,17.65341,17.04405,16.63291,16.36869,0.0885593
26.88977,21.51893,20.20822,19.46509,19.31108,0.2359734
23.24221,20.90517,19.42438,18.88164,18.41634,0.3224508
19.13669,17.43355,17.09256,16.9169,16.58885,0.01901987
22.13124,21.74277,19.9934,19.10333,18.58976,0.5260112
20.64761,19.5743,19.30357,19.23575,19.16407,0.0001969454
23.4211,21.96976,20.60936,19.68503,19.28156,0.5508627
20.2567,19.2261,18.99897,18.86659,18.91996,-5.284845e-05
18.40189,17.21078,17.31581,17.40938,17.51505,0.0002998276
23.14528,20.50666,18.69501,18.04166,17.74368,0.3873225
21.65588,20.80078,20.52988,20.2788,20.26989,-0.0008422392
23.67725,23.23425,21.63722,20.62573,19.92597,0.6367743
22.73003,22.07831,21.51227,21.18913,20.65965,2.354672
20.55329,19.39551,19.40604,19.32353,19.33016,7.429794e-05
21.78546,20.5724,19.93806,19.70339,19.5345,-0.0001296089
24.27789,21.69176,21.5844,21.61685,21.22635,0.0007151541
20.37393,20.06497,20.09888,20.20307,20.54441,4.418085
20.01813,17.89124,16.77464,16.21764,15.7939,0.1503503
24.59561,23.51831,21.82179,20.47063,19.76331,0.5677314
21.98672,19.61387,18.00345,17.42503,17.03242,0.2957171
19.4767,18.12547,17.70987,17.37072,17.30298,0.08234951
25.52708,22.15146,20.72951,19.68518,19.16405,-0.0003239247
25.19464,21.88607,20.11797,19.32846,18.91968,0.437293
23.18151,21.07196,19.27693,18.6531,18.22002,0.385999
